主订单编号,支付方式,选购商品,商品ID,商品数量,商品金额,订单提交时间,支付完成时间,订单完成时间,订单状态,取消原因,售后状态,订单类型,订单应付金额,优惠总金额,平台优惠
"	6951693315050444205","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:35:15","	2026-03-31 08:35:15",,已发货,,-,普通订单,12.99,0.00,-
"	6925256067377233372","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:35:09","	2026-03-31 08:35:10",,已发货,,-,普通订单,14.99,0.00,-
"	6925245938209684493","	支付宝",七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全-30包浓缩液【袋子颜色随机】,"	3796349154066825652",1,8.99,"	2026-03-31 08:34:55","	2026-03-31 08:35:08",,已发货,,-,普通订单,8.99,0.00,-
"	6925243432295104262","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:34:47","	2026-03-31 08:35:05",,已发货,,-,普通订单,14.99,0.00,-
"	6925258288521051641","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:34:46","	2026-03-31 08:34:48",,已发货,,-,普通订单,14.99,0.00,-
"	6951708797488862933","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:33:48","	2026-03-31 08:33:54",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,2.79,10.20,余额抵扣金额-10.20
"	6951693322797913813","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:33:30",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6951686845250475682","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:33:30","	2026-03-31 08:33:34",,已发货,,-,普通订单,14.99,0.00,-
"	6925245940490993303","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:33:26","	2026-03-31 08:33:34",,已发货,,-,普通订单,12.99,0.00,-
"	6951706588329612977","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:33:22","	2026-03-31 08:33:29",,已发货,,-,普通订单,14.99,0.00,-
"	6925258262370025194","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:30:50","	2026-03-31 08:30:56",,已发货,,-,普通订单,14.99,0.00,-
"	6951720073332004345","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:30:28","	2026-03-31 08:30:30",,已发货,,-,普通订单,10.99,4.00,平台老朋友专享券-4.00
"	6925258250989894719","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:27:47","	2026-03-31 08:27:59",,已发货,,-,普通订单,12.99,0.00,-
"	6925243367841300008","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:27:46","	2026-03-31 08:28:02",,已发货,,-,普通订单,14.99,0.00,-
"	6925256087212817649","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:27:37","	2026-03-31 08:28:04",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6925254965637709272","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:26:52","	2026-03-31 08:27:02",,已发货,,-,普通订单,12.99,0.00,-
"	6925252521939599267","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:26:40","	2026-03-31 08:26:42",,已发货,,-,普通订单,12.99,2.00,平台番茄小说惊喜券-2.00
"	6951702342161929495","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:26:18",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6951704285645051602","	抖音月付",七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全-20包浓缩液【袋子颜色随机】,"	3796349154066825652",1,6.99,"	2026-03-31 08:25:54","	2026-03-31 08:25:56",,已发货,,-,普通订单,6.99,0.00,-
"	6925243401184903076","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:25:06","	2026-03-31 08:25:13",,已发货,,-,普通订单,0.01,14.98,评价有礼券-14.98
"	6925252510457298448","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:24:45","	2026-03-31 08:24:57",,已发货,,-,普通订单,14.99,0.00,-
"	6925241183320964648","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:24:44",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6951695582700967634","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:24:41","	2026-03-31 08:24:59",,已发货,,-,普通订单,14.99,0.00,-
"	6925245885310205893","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:24:28","	2026-03-31 08:24:32",,已发货,,-,普通订单,14.99,0.00,-
"	6951702380343793430","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:24:19","	2026-03-31 08:24:23",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951720092759758614","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:23:59","	2026-03-31 08:24:04",,已发货,,-,普通订单,14.99,0.00,-
"	6951695544467789184","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:23:58","	2026-03-31 08:24:04",,已发货,,-,普通订单,14.99,0.00,-
"	6951711141261678290","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:23:53",,,已关闭,用户超时未支付自动取消,-,普通订单,14.99,0.00,-
"	6925252452112367483","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:23:46","	2026-03-31 08:23:52",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,12.99,2.00,-
"	6951711134778659947","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:23:31","	2026-03-31 08:23:46",,已发货,,-,普通订单,14.99,0.00,-
"	6951708822523811353","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:23:24","	2026-03-31 08:23:35",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6925248262976928945","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:23:06","	2026-03-31 08:23:07",,已发货,,-,普通订单,0.01,12.98,平台专属限时优惠券-6.00;金币抵扣金额-6.98
"	6925245874563415189","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:22:58","	2026-03-31 08:23:01",,已发货,,-,普通订单,14.99,0.00,-
"	6925258234278214701","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:22:56","	2026-03-31 08:24:05",,已发货,,-,普通订单,7.99,7.00,平台专属限时优惠券-7.00
"	6925241196676480526","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:22:56","	2026-03-31 08:23:00",,已发货,,-,普通订单,12.99,0.00,-
"	6951713355314173144","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:20:42","	2026-03-31 08:20:46",,已发货,,-,普通订单,14.99,0.00,-
"	6925245901607501701","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:20:39","	2026-03-31 08:20:41",,已发货,,-,普通订单,14.99,0.00,-
"	6925256050645630853","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:20:27","	2026-03-31 08:20:29",,已发货,,-,普通订单,14.99,0.00,-
"	6925250148000169559","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:19:15","	2026-03-31 08:19:21",,已发货,,-,普通订单,12.99,0.00,-
"	6925252506539424795","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:18:42",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6925241158129581655","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:17:23","	2026-03-31 08:17:25",,已发货,,-,普通订单,14.99,0.00,-
"	6951699864805250899","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:17:18","	2026-03-31 08:17:23",,已发货,,-,普通订单,12.99,0.00,-
"	6951693319172069203","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:16:43","	2026-03-31 08:16:48",,已发货,,-,普通订单,12.99,0.00,-
"	6951691597016405285","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:16:20","	2026-03-31 08:16:22",,已发货,,-,普通订单,14.99,0.00,-
"	6925241140838956283","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:16:12","	2026-03-31 08:16:14",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,12.99,0.00,-
"	6951693318861165914","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:15:52","	2026-03-31 08:16:08",,已发货,,-,普通订单,12.99,2.00,平台番茄小说惊喜券-2.00
"	6951706576548337019","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:15:17","	2026-03-31 08:15:29",,已发货,,-,普通订单,14.99,0.00,-
"	6925248267421908914","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:14:54","	2026-03-31 08:15:00",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951686806334936243","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:14:24","	2026-03-31 08:14:37",,已发货,,-,普通订单,14.99,0.00,-
"	6925243409256644076","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:14:22","	2026-03-31 08:14:26",,已发货,,-,普通订单,12.99,0.00,-
"	6925256077588134937","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:14:18","	2026-03-31 08:14:31",,已发货,,-,普通订单,9.99,3.00,平台晚发即赔券-3.00
"	6925243382459825492","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:14:11","	2026-03-31 08:14:24",,已发货,,-,普通订单,12.99,0.00,-
"	6951691624630261319","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:14:08","	2026-03-31 08:14:13",,已发货,,-,普通订单,14.99,0.00,-
"	6951708740588934378","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:14:05","	2026-03-31 08:14:26",,已发货,,-,普通订单,13.50,1.49,平台专属限时优惠券-1.49
"	6951715883888088563","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:13:37","	2026-03-31 08:13:40",,已发货,,-,普通订单,12.99,0.00,-
"	6925241154222324900","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:13:36","	2026-03-31 08:13:49",,已发货,,-,普通订单,14.99,0.00,-
"	6925254941749836937","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:13:17","	2026-03-31 08:13:28",,已发货,,-,普通订单,14.99,0.00,-
"	6925258232579129181","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 08:13:13","	2026-03-31 08:13:16",,已发货,,-,普通订单,12.99,0.00,-
"	6951702314111866355","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:13:07","	2026-03-31 08:13:11",,已发货,,-,普通订单,14.99,0.00,-
"	6951691590741530522","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 08:13:03","	2026-03-31 08:13:11",,已发货,,-,普通订单,14.99,0.00,-
