结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品名称,商品数量,达人ID,达人名称,业务类型,订单类型,订单总价,商品总价,运费,店铺券,政府补贴商家垫资,结算前退款金额,平台补贴,其他平台补贴,政府补贴平台垫资,达人补贴,抖音支付补贴,抖音月付营销补贴,银行补贴,以旧换新抵扣,平台补贴运费,用户实付,收入合计,平台服务费,达人佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,其他分成说明,支出合计,是否免佣,免佣金额,商户主体名称,备注
" "," "," ",收入+支出," "," "," "," "," "," "," "," "," "," "," ",商品总价+运费," "," ",包括商家发的优惠券、商品直降金额以及与平台混资补贴商家承担的金额,以旧换新商家先行出资，结算后商家拿着对应金额发票与政府进行金额结算。,退给用户的货款+运费+退补贴," ",其他平台补贴包括话费充值平台优惠金额，此部分补贴金额商家无需给平台开票,以旧换新政府出资补商家，跟随货款一同结算给商家，包括以旧换新政府补贴券，商家无需开票。," "," "," "," "," "," "," ",用户实付+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴+银行补贴+以旧换新抵扣+平台补贴运费+政府补贴平台垫资+其他平台补贴,"'-(用户实付+平台补贴+达人补贴+平台补贴运费+政府补贴平台垫资+其他平台补贴)*费率
平台按照商品类目费率收取商家的费用","'-(用户实付-运费+平台补贴+达人补贴+平台补贴运费+抖音支付补贴+抖音月付补贴+政府补贴平台垫资+其他平台补贴)*费率
商家支出给达人的佣金",商家使用了服务商服务（例如商家招募与培训、内容制作、抖店开设与运营、达人运营等一站式服务），需要支付给对应服务商的佣金,仅在学浪订单场景下存在的分成，如果订单非学浪订单则不会有这个费用,商家支出给团长的佣金,推广者在抖音APP外进行商品推广，用户因推广者推广进入抖音APP进入小店平台并完成商品购买。商家商品通过精选联盟平台的推广者成交的，每笔订单商家需要向推广者支付一定比例的推广费,除“佣金、渠道分成、招商服务费、站外推广费”等账单中已分列展示之外的分成项目," ",平台服务费+达人佣金+服务商佣金+渠道分成+招商服务费+站外推广费+其他分成,订单是否命中了平台各类平台服务费减免活动，例如商品卡佣金减免等活动,订单结算时按照平台活动规则减免掉的金额，免佣金额不会结算或打款给商家," "," "
2026-03-10 08:37:10,'6924525053392813914,'6924525053392813914,9.49,聚合账户,已结算,否,2026-02-27 06:49:50,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:39:00,'6924523211040980719,'6924523211040980719,37.98,聚合账户,已结算,否,2026-02-27 09:15:11,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:40:06,'6924531977086271033,'6924531977086271033,1.57,聚合账户,已结算,是,2026-02-27 07:38:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,-8.34,0.66,0,0,0,0,0,0,0,0,0.99,1.65,-0.08,0,0,0,0,0,0,,-0.08,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:40:25,'6950947127716157380,'6950947127716157380,14.24,聚合账户,已结算,否,2026-02-28 07:04:24,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:41:16,'6950934574676644999,'6950934574676644999,3.79,聚合账户,已结算,否,2026-02-27 07:11:33,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,3.99,3.99,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0.01,3.99,-0.2,0,0,0,0,0,0,,-0.2,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:42:06,'6924533927657111504,'6924533927657111504,9.49,聚合账户,已结算,否,2026-02-27 07:59:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:43:13,'6924497379974085742,'6924497379974085742,9.49,聚合账户,已结算,否,2026-02-26 08:52:10,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:44:13,'6924532032089128707,'6924532032089128707,9.49,聚合账户,已结算,否,2026-02-27 08:03:47,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:44:13,'6924527607677157103,'6924527607677157103,94.95,聚合账户,已结算,否,2026-02-27 09:10:18,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,5,,,小店自卖,普通订单,99.95,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95,99.95,-5,0,0,0,0,0,0,,-5,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:44:13,'6950926238610560588,'6950926238610560588,9.49,聚合账户,已结算,否,2026-02-27 08:01:20,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:46:48,'6924529699567598752,'6924529699567598752,9.49,聚合账户,已结算,否,2026-02-27 08:07:38,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:47:29,'6950934575155844948,'6950934575155844948,9.49,聚合账户,已结算,否,2026-02-27 08:03:37,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:50:35,'6924532128418987759,'6924532128418987759,94.95,聚合账户,已结算,否,2026-02-27 09:11:51,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,5,,,小店自卖,普通订单,99.95,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95,99.95,-5,0,0,0,0,0,0,,-5,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:54:20,'6950934545944745351,'6950934545944745351,9.49,聚合账户,已结算,否,2026-02-27 07:34:27,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:54:39,'6924525077159313275,'6924525077159313275,9.49,聚合账户,已结算,否,2026-02-27 07:52:18,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 08:59:42,'6924520757803777808,'6924520757803777808,9.49,聚合账户,已结算,否,2026-02-27 07:52:33,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:00,'6924532154956938991,'6924532154956938991,37.98,聚合账户,已结算,否,2026-02-27 09:25:25,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:00,'6924520903999586031,'6924520903999586031,37.98,聚合账户,已结算,否,2026-02-27 09:25:48,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:00,'6924516207966977275,'6924516207966977275,9.49,聚合账户,已结算,否,2026-02-27 08:07:53,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:00,'6924532174516158191,'6924532174516158191,37.98,聚合账户,已结算,否,2026-02-27 09:27:22,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:00,'6924534019863117551,'6924534019863117551,37.98,聚合账户,已结算,否,2026-02-27 09:14:24,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:06,'6924525079393238035,'6924525079393238035,9.49,聚合账户,已结算,否,2026-02-27 07:58:21,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:06,'6950903624261244833,'6950903624261244833,9.49,聚合账户,已结算,否,2026-02-27 07:17:18,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:06,'6950928017177777637,'6950928017177777637,9.49,聚合账户,已结算,否,2026-02-27 08:15:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:06,'6924523258356137711,'6924523258356137711,37.98,聚合账户,已结算,否,2026-02-27 09:25:31,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:01:06,'6924532155140636399,'6924532155140636399,94.95,聚合账户,已结算,否,2026-02-27 09:12:02,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,5,,,小店自卖,普通订单,99.95,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95,99.95,-5,0,0,0,0,0,0,,-5,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:02:22,'6924533938432408899,'6924533938432408899,9.49,聚合账户,已结算,否,2026-02-27 08:04:01,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:02:22,'6924529711194864655,'6924529711194864655,9.49,聚合账户,已结算,否,2026-02-27 08:16:16,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0.6,0,0,0,0,9.39,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:02:22,'6924518419190152856,'6924518419190152856,9.49,聚合账户,已结算,否,2026-02-27 07:34:39,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:02:22,'6924523073573059775,'6924523073573059775,9.49,聚合账户,已结算,否,2026-02-27 07:24:24,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:04:17,'6950926209229133196,'6950926209229133196,9.49,聚合账户,已结算,否,2026-02-27 07:58:51,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:05:01,'6924520811206311354,'6924520811206311354,9.49,聚合账户,已结算,否,2026-02-27 08:15:39,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:05:13,'6924532050029215324,'6924532050029215324,9.49,聚合账户,已结算,否,2026-02-27 08:11:10,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:07:49,'6950942777269621943,'6950942777269621943,9.49,聚合账户,已结算,否,2026-02-28 06:59:51,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:19:34,'6924546489535724556,'6924546489535724556,9.49,聚合账户,已结算,否,2026-02-28 06:53:13,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:21:03,'6924513769949330722,'6924513769949330722,9.49,聚合账户,已结算,否,2026-02-27 07:23:47,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:21:59,'6924533945568165160,'6924533945568165160,6.64,聚合账户,已结算,否,2026-02-27 07:55:40,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,6.99,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,6.99,-0.35,0,0,0,0,0,0,,-0.35,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:24:34,'6950905880247211192,'6950905880247211192,9.49,聚合账户,已结算,否,2026-02-27 07:34:34,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:24:36,'6924532138999316207,'6924532138999316207,37.98,聚合账户,已结算,否,2026-02-27 09:25:57,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:26:29,'6924518366316298008,'6924518366316298008,9.49,聚合账户,已结算,否,2026-02-27 07:35:08,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:27:32,'6924523249558781679,'6924523249558781679,37.98,聚合账户,已结算,否,2026-02-27 09:27:39,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:28:07,'6924516156316286282,'6924516156316286282,9.49,聚合账户,已结算,否,2026-02-27 07:42:57,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:34:26,'6924529655651204524,'6924529655651204524,9.49,聚合账户,已结算,否,2026-02-27 06:59:01,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:36:47,'6950912626416948323,'6950912626416948323,9.49,聚合账户,已结算,否,2026-02-27 07:50:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 09:46:56,'6924523141060198363,'6924523141060198363,9.49,聚合账户,已结算,否,2026-02-27 08:11:45,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
